DayOrder,DayOfWeekStr,starttime,endtime,permit,PermitLocation,locationdesc,optionaltext,locationid,scheduleid,start24,end24,CNN,Addr_Date_Create,Addr_Date_Modified,block,lot,ColdTruck,Applicant,X,Y,Latitude,Longitude,Location
1,Monday,6AM,12AM,14MFF-0077,251 GEARY ST,"Geary St, in front of Macy's","Hot dogs, condiments, soft pretzels, soft drinks, coffee, cold beverages, pastries, bakery goods, cookies, ice cream, candy, soups, churros, chestnuts, nuts, fresh fruit, fruit juices, desserts, potato chips and popcorn.",530344,72071,06:00,24:00,6109000,08/30/2011 12:39:27 PM,08/30/2011 12:39:42 PM,0314,014,N,"San Francisco Carts & Concessions, Inc. DBA Stanley's Steamers Hot Dogs",6010513.68683,2114791.62563,37.7874073985061,-122.407413025679,
1,Monday,6AM,12AM,14MFF-0076,345 STOCKTON ST,"Northwest Corner of Post & Stockton Streets, on Post","Hot dogs, condiments, soft pretzels, soft drinks, coffee, cold beverages, pastries, bakery goods, cookies, ice cream, candy, soups, churros, chestnuts, nuts, fresh fruit, fruit juices, desserts, potato chips and popcorn.",530342,72064,06:00,24:00,10628000,07/15/2011 12:14:55 PM,07/15/2011 12:15:12 PM,0295,016,N,"San Francisco Carts & Concessions, Inc. DBA Stanley's Steamers Hot Dogs",6010666.44243,2115341.30313,37.7889252304878,-122.406923276928,
1,Monday,6AM,12AM,14MFF-0079,5 THE EMBARCADERO,"Northeast Corner of California, Market, and Drumm St","Hot dogs, condiments, soft pretzels, soft drinks, coffee, cold beverages, pastries, bakery goods, cookies, ice cream, candy, soups, churros, chestnuts, nuts, fresh fruit, fruit juices, desserts, potato chips and popcorn.",530347,72085,06:00,24:00,30049000,09/02/2011 02:50:09 PM,09/02/2011 02:50:29 PM,0234,017,N,"San Francisco Carts & Concessions, Inc. DBA Stanley's Steamers Hot Dogs",6015955.31962,2112814.37008,37.7822813709122,-122.388447868215,
1,Monday,6AM,7AM,14MFF-0107,860 02ND ST,"6:00am-6:05am, 11:00am-11:05am","Cold Truck: Pre-packaged sandwiches, Burgers, Hot Dogs, Muffin Sandwiches, Enchiladas, Bagels, Burritos, Salads, Snacks, Beverages",554525,736325,06:00,07:00,149000,09/07/2011 03:25:20 PM,09/07/2011 03:25:41 PM,3794,003,Y,Steve's Mobile Deli,6015720.22366201,2111802.08380127,37.779488829411,-122.389190496856,
1,Monday,6AM,12AM,14MFF-0085,567 BAY ST,Bay & Taylor intersection. Located against the planter box wall in front of the cable car turn-around.,"Hot dogs, condiments, soft pretzels, soft drinks, coffee, cold beverages, pastries, bakery goods, cookies, ice cream, candy, soups, churros, chestnuts, nuts, fresh fruit, fruit juices, desserts, potato chips and popcorn.",530359,72127,06:00,24:00,25524000,09/06/2011 03:18:29 PM,09/06/2011 03:19:02 PM,0043,001,N,"San Francisco Carts & Concessions, Inc. DBA Stanley's Steamers Hot Dogs",6008072.54766,2121331.29447,37.8052267720474,-122.416322260146,
1,Monday,6AM,12AM,14MFF-0080,701 HOWARD ST,"Southeast Corner of 4th & Howard St, on Howard","Hot dogs, condiments, soft pretzels, soft drinks, coffee, cold beverages, pastries, bakery goods, cookies, ice cream, candy, soups, churros, chestnuts, nuts, fresh fruit, fruit juices, desserts, potato chips and popcorn.",530348,72092,06:00,24:00,7038000,09/06/2011 10:07:44 AM,09/06/2011 10:10:06 AM,3734,091,N,"San Francisco Carts & Concessions, Inc. DBA Stanley's Steamers Hot Dogs",6012496.50073,2113852.01595,37.7849382299627,-122.400486828595,
1,Monday,6AM,12AM,14MFF-0075,900 BEACH ST,"Northwest Corner of Hyde & Beach Streets, on Beach.  Approximately 12' West of the Hyde St & Beach St crosswalk. Located against the wall with plant/ bushes.","Hot dogs, condiments, soft pretzels, soft drinks, coffee,cold beverages, pastries, bakery goods, cookies, icecream, candy, soups, churros, chestnuts, nuts, fresh fruit, fruit juices, desserts, potato chips and popcorn.",530339,72057,06:00,24:00,2846000,08/31/2011 04:05:09 PM,08/31/2011 04:05:30 PM,0405,007,N,"San Francisco Carts & Concessions, Inc. DBA Stanley's Steamers Hot Dogs",6005895.59457,2121756.69017,37.8062721441523,-122.42388615342,
1,Monday,6AM,2PM,14MFF-0065,124 FOLSOM ST,Cart set-up at 298 Spear St in the first parking space North of Folsom Street,"Coffee, Espresso Drinks, Pastries, Water, Soda, Tea, Pre-Packaged Foods",526862,70923,06:00,14:00,12046000,04/14/2011 11:02:49 AM,11/02/2011 04:49:56 PM,3740,031,N,Curbside Coffee,6015201.73626,2115613.89646,37.7899264436726,-122.391250706732,
1,Monday,6AM,3PM,14MFF-0123,301 PINE ST,On Sansome St. approximately 36' from Pine St.,"Hot coffee, iced coffee, hot chocolate, tea, pastries",566664,737046,06:00,15:00,10456000,08/12/2014 02:00:37 PM,08/21/2014 08:14:21 AM,0268,001,N,Philz Coffee Truck,6012417.24934,2116444.24416,37.7920514593666,-122.400943208625,
1,Monday,6AM,5PM,13MFF-0108,150 CALIFORNIA ST,Truck located on the Front St frontage 53' North of the Front St /California St.,"Expresso drinks, assorted beverages (canned, bottled, home made), scones, croissants, bagels, soup, chili, parfaits, smoothies, frappes, milk shakes.",448921,58212,06:00,17:00,5869000,05/21/2013 10:37:53 AM,05/23/2013 04:33:09 PM,0236,019,N,"Expresso Subito, LLC.",6013215.37451,2116950.72951,37.7934866365953,-122.398217219171,
1,Monday,6AM,6PM,14MFF-0123,735 MONTGOMERY ST,On Montgomery St. approximately 87' from Jackson St. intersection,"Hot coffee, iced coffee, hot chocolate, tea, pastries",566666,737055,06:00,18:00,9306000,08/12/2014 02:01:27 PM,08/21/2014 08:24:06 AM,0195,001,N,Philz Coffee Truck,6011721.29541,2117837.61779,37.7958384844379,-122.40344930127,
1,Monday,6AM,7AM,14MFF-0107,390 01ST ST,"Set-up at 551 1st St. 6:10am-6:40am, 11:45am-12:00pm","Cold Truck: Pre-packaged sandwiches, Burgers, Hot Dogs, Muffin Sandwiches, Enchiladas, Bagels, Burritos, Salads, Snacks, Beverages",554540,736440,06:00,07:00,113000,09/07/2011 04:23:49 PM,09/07/2011 04:25:07 PM,3749,058,Y,Steve's Mobile Deli,6014637.42464,2114241.00243,37.7861254592402,-122.393107088067,
1,Monday,6AM,7AM,14MFF-0107,50 RIZAL ST,"Set-up at 10 Tandang Sora. 6:45am-6:55am, 11:30am-11:35am","Cold Truck: Pre-packaged sandwiches, Burgers, Hot Dogs, Muffin Sandwiches, Enchiladas, Bagels, Burritos, Salads, Snacks, Beverages",554526,736339,06:00,07:00,11089000,09/07/2011 03:31:20 PM,09/07/2011 03:31:44 PM,3751,169,Y,Steve's Mobile Deli,6012946.55722,2112832.30465,37.7821634269963,-122.398858175825,
1,Monday,6AM,8PM,14MFF-0035,1801 VAN NESS AVE,"At the Van Ness & Clay St Intersection, on Van Ness St frontage",Grilled Cheese Sandwiches,526146,68248,06:00,20:00,13160101,03/07/2011 09:11:58 AM,03/07/2011 09:28:23 AM,0618,002,N,Cheese Gone Wild,6006113.49984,2116609.15577,37.7921506197448,-122.422766002651,
1,Monday,6AM,8PM,11MFF-0184,2465 MISSION ST,Pushcart located in the center of the property along curbside approximately 215 linear feet North of the 21st St and Mission St intersection.,"Churros, pre-packaged snacks, tamales, beverages",339198,6791,06:00,20:00,9122002,11/04/2011 10:53:18 AM,11/22/2011 12:46:18 PM,3610,024,N,Leticia Montes,6006976.25959,2104016.08686,37.7576217081709,-122.418887293706,
1,Monday,6AM,8PM,14MFF-0102,50 01ST ST,Located 200' South of Market St,Cupcakes,546631,737073,06:00,20:00,101000,03/07/2011 01:45:21 PM,09/18/2014 11:58:48 AM,3708,055,N,"Cupkates Bakery, LLC",6013155.52764,2115790.23403,37.7902968553308,-122.398342832467,
1,Monday,6AM,9AM,14MFF-0132,170 OTIS ST,"6:45am to 8:30am, 11:30am to 3pm","Cold Truck: Breakfast, Sandwiches, Salads, Pre-Packaged Snacks, Beverages",597858,737127,06:00,09:00,10048000,05/12/2011 08:30:17 AM,10/24/2011 04:39:33 PM,3513,007,Y,BH & MT LLC,6006672.39446,2108737.26794,37.7705678488858,-122.420273262356,
1,Monday,6AM,9PM,14MFF-0049,101 STOCKTON ST,"Push cart located at the NW corner of Stockton St & OFarrell St, on Stockton St.","Soft Pretzels, hot dogs, sausage, chips, popcorn, soda, espresso, cappucino, pastries, ice cream, italian sausages, shish-ka-bob, churros, juice, water, various drinks",526281,68388,06:00,21:00,12195000,11/21/2011 05:03:19 PM,11/21/2011 05:03:35 PM,0314,002,N,"The New York Frankfurter Co. of CA, Inc. DBA: Annie's Hot Dogs",6010779.5576,2114505.00456,37.786635282569,-122.406472958687,
1,Monday,6AM,9PM,14MFF-0050,800 MARKET ST,Located on Market St at the corner or Ellis/Stockton St intersection,"Soft pretzels, hot dogs, sausages, chips, popcorn, sodea, coffee, espresso, cappucino, pastries, ice cream, Italian sausages, shish-ka-bob, churros, juice, water, various drinks.",526283,68395,06:00,21:00,24892000,03/10/2011 12:14:44 PM,11/21/2011 04:59:06 PM,0329,001,N,"The New York Frankfurter Co. of CA, Inc. DBA: Annie's Hot Dogs",6010933.47047,2114187.91352,37.7857732348758,-122.40591810922,
1,Monday,6AM,9PM,14MFF-0048,870 MARKET ST,"Push cart located at the cable car turn around, adjacent to the queue line approximately 20' West from the entrance of the 890 Market St building.","Soft pretzels, hot dogs, sausages, chips, popcorn, soda, espresso, cappucino, pastry, ica cream, ices, italian sausage, shish-ka-bob, churros, juice, water, various drinks",526280,68381,06:00,21:00,8747202,12/14/2011 02:58:54 PM,12/14/2011 02:59:22 PM,0329,005,N,"The New York Frankfurter Co. of CA, Inc. DBA: Annie's Hot Dogs",6010593.36901,2113879.05243,37.7849061488879,-122.407072991554,
1,Monday,6PM,12AM,14MFF-0008,2301 MISSION ST,Set-up at 2305 Mission St,"Hot dogs and related toppings, non alcoholic beverages",519831,58707,18:00,24:00,9121000,11/04/2011 11:53:51 AM,11/04/2011 11:56:39 AM,3595,031,N,Leo's Hot Dogs,6006924.58765,2104953.02765,37.7601914209313,-122.41913245488,
1,Monday,6PM,8PM,14MFF-0070,Assessors Block 8711/Lot021,West side of 4th St btw China Basin and Mission Bay North,"Italian subs, Cuban sandwich, Gyro",528311,71993,18:00,20:00,0,05/24/2011 09:28:55 AM,12/23/2011 04:23:38 PM,8711,021,N,Subs on Hubs,6014914.89374,2108873.14738,37.7714019465879,-122.391771646847,
1,Monday,7AM,4PM,13MFF-0123,235 15TH ST,Truck located on 15th Street in the first parking space west of the 15th Street and Rhode Island intersection.,"100% Grass fed beef hot dogs, wellshire bacon wrapped hot dogs, beef & heirloom pork spicy link, smoked pork bratwurst, organic chicken apple sausage, Irish breakfast rolls, sandwiches, various sides (fries, potato salad, coleslaw, salad) & ice cream.",487908,58447,07:00,16:00,635000,10/22/2013 11:47:21 AM,10/22/2013 02:12:20 PM,3936,001,N,"Mr. Nice, LLC",6011599.02957,2107445.81451,37.7672981863691,-122.40314102991,
1,Monday,7AM,6PM,14MFF-0097,1455 MARKET ST,Truck located on the Mission St frontage in the first parking space NE of the 11th St and Mission Stintersection.,"Tacos, burritos, soda & juice",534669,72525,07:00,18:00,9108000,08/09/2011 09:30:49 AM,07/30/2013 04:34:52 PM,3507,040,N,GOZA GOZA TACO,6007200.79449,2110540.19739,37.7755480242469,-122.41857338597,
1,Monday,7AM,6PM,14MFF-0027,2901 03RD ST,Truck located on the Illinois St frontage approximately 130 linear feet south of the Illinois and 25th St frontage.,"Tacos, Burritos, Tortas, Quesadillas, Chips & Salsa & Various Beverages",526061,68068,07:00,18:00,194101,03/21/2013 11:11:33 AM,03/21/2013 11:11:55 AM,4296,010,N,Tacos El Flaco,6015963.49535,2102090.58042,37.7528366269157,-122.387671153653,
1,Monday,7AM,6PM,14MFF-0121,298 MARKET ST,Push cart located on the sidewalk approximately 15 linear feet West of the Market St & Drumm St intersection.,Indian Chai (Tea),566649,736687,07:00,18:00,8739201,03/26/2012 02:29:20 PM,05/01/2012 03:07:03 PM,0264,004,N,The Chai Cart,6013431.51129,2116567.78727,37.7924472039343,-122.397442495538,
1,Monday,7AM,6PM,14MFF-0095,353 BAY SHORE BLVD,Located on Bayshore Blvd between the two existing entry/exit curb cuts,"Tacos, Burritos, Tostadas, Flautas, Tostadas, Tortas, Pozole Menudo",534404,72502,07:00,18:00,2800102,09/16/2011 09:39:40 AM,09/16/2011 09:53:27 AM,5598,030,N,Giant Burrito,6010662.40945,2098302.59628,37.7421405864675,-122.405736586446,
1,Monday,7AM,6PM,12MFF-0084,400 MONTGOMERY ST,Push cart located on the California St sidewalk frontage approximately 80 linear feet East of the Montgomery St & California St intersection.,Hot Indian Chai (Tea) & Prepackaged Indian Snacks.,364615,13270,07:00,18:00,3529000,04/04/2012 12:56:31 PM,05/01/2012 03:15:53 PM,0239,009,N,The Chai Cart,6011914.70691,2116759.08617,37.7928878954774,-122.402704171869,
1,Monday,7AM,6PM,12MFF-0083,79 NEW MONTGOMERY ST,Push cart located on the sidewalk 25 linear feet NW of the Mission St & New Montgomery St intersection.,Hot Indian Chai (Tea),364218,13263,07:00,18:00,9543000,04/03/2012 02:59:22 PM,05/01/2012 03:10:59 PM,3707,014,N,The Chai Cart,6012448.52352,2114861.95448,37.7877086092889,-122.400723790401,
1,Monday,7AM,6PM,14MFF-0117,888 BRANNAN ST,In front of the main entrance on the Brannan St. frontage,"Garlic Noodles, Burgers, BBQ, Rotisserie, Spam Masubi, Asian inspired tacos & burritos, Sandwiches, Soups, Fried Oyster Sandwiches, Seafood, Vegetarian, Chinese dim sum, Empanadas.Various Ethnic Street Food: Hawaiianese, Vietnamese, Indian, Filipino, Japanese, Korean, Peruvian, Chinese, Italian & American. No Mexican food allowed.",560881,736652,07:00,18:00,3088000,08/02/2011 03:04:47 PM,08/02/2011 03:09:26 PM,3780,006,N,888 Brannan L.P.,6011037.27794,2109008.0037,37.7715562139518,-122.405194076275,
1,Monday,7AM,8AM,14MFF-0092,1347 DONNER AVE,7:40am-7:50am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",532490,72177,07:00,08:00,4907000,10/24/2011 03:45:20 PM,10/24/2011 03:45:32 PM,4909,025,Y,May Sun Kitchen,6015279.11795,2090737.37116,37.7216250971345,-122.389245172961,
1,Monday,7AM,8AM,14MFF-0092,1420 CARROLL AVE,Set-up at 1440 Carroll Ave: 7:50am-7:55am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",532491,72182,07:00,08:00,3736000,10/24/2011 03:49:32 PM,10/24/2011 03:49:44 PM,4879,023,Y,May Sun Kitchen,6015073.45753,2091290.27561,37.7231318599658,-122.389994696076,
1,Monday,7AM,8AM,14MFF-0107,175 BLUXOME ST,7:20am-7:25am,"Cold Truck: Pre-packaged sandwiches, Burgers, Hot Dogs, Muffin Sandwiches, Enchiladas, Bagels, Burritos, Salads, Snacks, Beverages",554529,736370,07:00,08:00,2994000,09/07/2011 03:49:09 PM,09/07/2011 03:49:24 PM,3785,030,Y,Steve's Mobile Deli,6012682.09151,2110086.82426,37.7746102279804,-122.399580294284,
1,Monday,7AM,8AM,14MFF-0092,2085 03RD ST,7:15am-7:30am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",532489,72172,07:00,08:00,187101,10/24/2011 03:44:25 PM,10/24/2011 03:44:47 PM,3994,002,Y,May Sun Kitchen,6015765.88269,2105888.64696,37.7632543608742,-122.388619641722,
1,Monday,7AM,8AM,14MFF-0107,26 THE EMBARCADERO,Set-up at 1 Steuart St. 7:30am-8:00am,"Cold Truck: Pre-packaged sandwiches, Burgers, Hot Dogs, Muffin Sandwiches, Enchiladas, Bagels, Burritos, Salads, Snacks, Beverages",554530,736375,07:00,08:00,12547201,09/07/2011 03:52:41 PM,09/07/2011 03:52:58 PM,3714,002,Y,Steve's Mobile Deli,6016149.25396,2113612.76798,37.784484336939,-122.387832661816,
1,Monday,7AM,8AM,14MFF-0092,2660 NEWHALL ST,7:00am-7:15am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",532488,72167,07:00,08:00,9582003,10/24/2011 03:38:17 PM,10/24/2011 03:43:45 PM,5434B,004,Y,May Sun Kitchen,6012453.59834,2092853.03964,37.72727724475,-122.399160735119,
1,Monday,7AM,8AM,14MFF-0107,275 STEUART ST,"7:10am-7:20am, 9:50am-9:55am","Cold Truck: Pre-packaged sandwiches, Burgers, Hot Dogs, Muffin Sandwiches, Enchiladas, Bagels, Burritos, Salads, Snacks, Beverages",554528,736360,07:00,08:00,12160001,09/07/2011 03:37:23 PM,09/07/2011 03:49:51 PM,3742,008,Y,Steve's Mobile Deli,6015214.39904,2116282.42165,37.7917627624843,-122.391253645033,
1,Monday,7AM,8AM,14MFF-0055,400 PARNASSUS AVE,Set-up at 500 Parnassus Ave - 7:00am-8:00am M-F,"Cold Truck: packaged sandwiches, pitas, breakfast, cold and hot drinks, snacks",526399,70655,07:00,08:00,10293000,08/09/2011 10:43:50 AM,08/09/2011 10:44:07 AM,1756,001,Y,Munch A Bunch,5996069.5611,2106506.45626,37.7638394608477,-122.456786975662,
1,Monday,7AM,8AM,14MFF-0107,750 02ND ST,"7:00am-7:05am, 10:30am-10:40am, 12:06pm-12:15pm","Cold Truck: Pre-packaged sandwiches, Burgers, Hot Dogs, Muffin Sandwiches, Enchiladas, Bagels, Burritos, Salads, Snacks, Beverages",554527,736350,07:00,08:00,148000,09/07/2011 03:33:16 PM,09/07/2011 03:34:22 PM,3794,002A,Y,Steve's Mobile Deli,6015462.86233,2112061.94317,37.780188074444,-122.390098985325,
1,Monday,7AM,8PM,14MFF-0016,11 PHELAN AVE,truck located on the west side of Phelan Ave approximately 150 feet north of Ocean Avenue,"Pakistani Indian food, and salad, cold and hot drinks, Pakistani soft drinks, Sohan halva, Pakistani Indian desserts, and fruit dessert",521861,58826,07:00,20:00,10390000,06/15/2011 04:20:14 PM,06/15/2011 04:21:02 PM,3180,001,N,BHUK Burger,5997029.45123,2091789.21922,37.7234846045488,-122.45240493053,
1,Monday,7AM,8PM,14MFF-0066,531 BAY SHORE BLVD,Truck located on the East side of Bay Shore Blvd between Waterloo & Marengo.,"Tacos, burritos, quesadillas, tortas, nachos (refried beans, cheese sauce, salsa fresca), carnes (beef, chicken, marinated pork, fried pork), canned beans, rice, sodas, horchata drinks.",527194,70930,07:00,20:00,2801102,10/19/2012 03:38:55 PM,10/19/2012 03:39:19 PM,5607,038,N,La Jefa,6010309.6071,2097104.29816,37.738830582567,-122.406872036334,
1,Monday,8AM,10PM,13MFF-0004,214 BATTERY ST,Truck located on Battery St 51 linear feet north of the California St & Battery St intersection.,"Chicken Tikka Masala, Mixed Vegetables Combo Plate, Chicken Kathi Roll, Vegetarian Kathi Roll, Various Pakoras, Mango Lassi, Chai Tea",504150,58543,08:00,22:00,2754000,12/17/2013 02:40:10 PM,12/30/2013 03:38:13 PM,0237,011,N,Spice Affairs,6012718.22023,2116945.6508,37.7934449871815,-122.399937065528,
1,Monday,8AM,3PM,13MFF-0129,1438 MARKET ST,Truck located on the south side of Fell St fronting 37 Fell Street,Pizza & various drinks,499333,58491,08:00,15:00,8754201,12/02/2013 04:48:56 PM,12/02/2013 04:49:17 PM,0835,002,N,"Del Popolo, LLC.",6007290.33587,2110724.63072,37.7760594746736,-122.418276719335,
1,Monday,8AM,3PM,14MFF-0002,301 RHODE ISLAND ST,Truck located on Rhode Island Street frontage approximately 5 LF from the Rhode Island and 16th Street intersection.,Multiple Trucks - Everything,512356,58662,08:00,15:00,10995000,01/24/2014 09:26:47 AM,01/24/2014 09:27:58 AM,3956,025,N,Tres Agaves Mexican Kitchen & Tequila Lounge LLC. dba Tres Truck,6011742.51004,2106984.62437,37.7660398739183,-122.402612313172,
1,Monday,8AM,3PM,14MFF-0046,560 MISSION ST,Push cart located on the sidewalk 222 linear feet NE of the Mission St and Anthony St intersection.,"Vietnamese sandwiches, various meat rice plates & bowls, vermicelli, spring rolls, sticky rice, Vietnamese Goi, coffee,  various flavored tea , various soda and juices, water.",526212,68376,08:00,15:00,9090000,05/18/2012 12:05:04 PM,05/18/2012 12:05:33 PM,3708,095,N,Faith Sandwich,6012999.86955,2115261.92579,37.788837572632,-122.398844308239,
1,Monday,8AM,3PM,14MFF-0005,60 SPEAR ST,Truck located on Spear Street frontage approximately 100 LF from intersection of Mission and Spear Streets.,"Tacos, Ceviche, Agua Fresca, Fideos, Tortas, Bacon-wrapped Hot Dogs",512388,58677,08:00,15:00,12044000,01/24/2014 10:57:25 AM,01/24/2014 10:59:38 AM,3712,023,N,Tres Agaves Mexican Kitchen & Tequila Lounge LLC. dba Tres Truck,6014221.58608,2116748.72228,37.792987967452,-122.394721470128,
1,Monday,8AM,3PM,13MFF-0122,670 05TH ST,4 Various trucks located on the 5th St frontage,Everything,487180,58510,08:00,15:00,307000,10/16/2013 03:10:32 PM,12/11/2013 02:36:29 PM,3785,002,N,"Off the Grid Services, LLC",6013234.01636,2110452.73514,37.7756456857724,-122.397696734316,
1,Monday,8AM,4PM,14MFF-0099,1201 04TH ST,Truck located approximately 250 linear feet North of the 4th St and China Basin intersection.,"Cajun: PoBoy Sandwiches, Salmon, Shrimp, Catfish, Oysters, Sausages, Gumbo, Fries, Salad, Pies, Cookies, Cake, Chips, Beignets, Waffles, Beverages",541455,72793,08:00,16:00,19983000,08/26/2011 12:28:34 PM,01/20/2012 10:44:17 AM,8711,028,N,Betty McGee Creole,6015060.99141,2109381.95291,37.7728071230649,-122.391301857151,
1,Monday,8AM,4PM,14MFF-0122,525 MARKET ST,,Hot Indian Chai,566652,736693,08:00,16:00,8742101,06/28/2011 12:28:39 PM,06/28/2011 12:29:43 PM,3708,056,N,The Chai Cart,6012784.15414,2115869.60519,37.7904940956493,-122.399633341677,
1,Monday,8AM,4PM,14MFF-0135,564 COMMERCIAL ST,First parking space after widened sidewalk.,Cold Brew Coffee,605159,737164,08:00,16:00,4313000,12/16/2014 04:03:26 PM,12/16/2014 04:03:46 PM,0228,023,N,Bicycle Coffee,6011994.26943,2117288.38955,37.7943456781451,-122.402466115735,
1,Monday,8AM,4PM,14MFF-0030,600 FRONT ST,"Located on the Jackson Street frontage, 100' from the Front and Jackson Street intersection.",Wood Fired Pizzas,526091,68170,08:00,16:00,5872000,08/07/2012 09:33:20 AM,08/07/2012 09:33:40 AM,0172,010,N,"Del Popolo, LLC.",6012886.5042,2118222.95165,37.7969615325232,-122.399444500759,
1,Monday,8AM,5PM,14MFF-0028,2198 OAKDALE AVE,,"Tacos, burritos, quesadillas, soda & water",526070,68079,08:00,17:00,9794000,07/27/2011 11:46:51 AM,07/27/2011 11:47:09 AM,5590A,008,N,Tacos Rodriguez,6011890.27099,2097853.05368,37.7409748262265,-122.40145941404,
